id	label	description	url	x	y	cluster	weight<Links>	weight<Citations>	weight<Norm. citations>	score<Pub. year>	score<Citations>	score<Norm. citations>
7041	vimalarani (2015)	"<table><tr><td>Authors:</td><td>vimalarani, c.; kamaraj, n.</td></tr><tr><td>Title:</td><td>modeling and performance analysis of the solar photovoltaic cell model using embedded matlab</td></tr><tr><td>Source:</td><td>simulation, 91</td></tr><tr><td>Year:</td><td>2015</td></tr></table>"	https://doi.org/10.1177/0037549714568535	0.3185	-0.1761	16	1	7	0.3645	2015	7	0.3645
7045	haddad (2015)	"<table><tr><td>Authors:</td><td>haddad, s.; benghanem, m.; mellit, a.; daffallah, k. o.</td></tr><tr><td>Title:</td><td>anns-based modeling and prediction of hourly flow rate of a photovoltaic water pumping system: experimental validation</td></tr><tr><td>Source:</td><td>renewable and sustainable energy reviews, 43</td></tr><tr><td>Year:</td><td>2015</td></tr></table>"	https://doi.org/10.1016/j.rser.2014.11.083	0.7066	-0.3746	6	1	17	0.8853	2015	17	0.8853
7090	savvakis (2015)	"<table><tr><td>Authors:</td><td>savvakis, nikolaos; tsoutsos, theocharis</td></tr><tr><td>Title:</td><td>performance assessment of a thin film photovoltaic system under actual mediterranean climate conditions in the island of crete</td></tr><tr><td>Source:</td><td>energy, 90</td></tr><tr><td>Year:</td><td>2015</td></tr></table>"	https://doi.org/10.1016/j.energy.2015.06.098	-0.1032	-0.0039	24	1	15	0.7811	2015	15	0.7811
7095	schermeyer (2015)	"<table><tr><td>Authors:</td><td>schermeyer, hans; bertsch, valentin; fichtner, wolf</td></tr><tr><td>Title:</td><td>review and extension of suitability assessment indicators of weather model output for analyzing decentralized energy systems</td></tr><tr><td>Source:</td><td>atmosphere, 6</td></tr><tr><td>Year:</td><td>2015</td></tr></table>"	https://doi.org/10.3390/atmos6121835	-1.3883	-0.4888	1	1	4	0.2083	2015	4	0.2083
7109	molina-garcia (2015)	"<table><tr><td>Authors:</td><td>molina-garcia, angel; guerrero-pérez, javier; bueso, maria carmen; kessler, mathieu; gómez-lázaro, emilio</td></tr><tr><td>Title:</td><td>a new solar module modeling for pv applications based on a symmetrized and shifted gompertz model</td></tr><tr><td>Source:</td><td>ieee transactions on energy conversion, 30</td></tr><tr><td>Year:</td><td>2015</td></tr></table>"	https://doi.org/10.1109/tec.2014.2330741	0.4365	-0.3008	27	1	12	0.6249	2015	12	0.6249
7110	kumar (2015)	"<table><tr><td>Authors:</td><td>kumar, anil; baredar, prashant; qureshi, uzma</td></tr><tr><td>Title:</td><td>historical and recent development of photovoltaic thermal (pvt) technologies</td></tr><tr><td>Source:</td><td>renewable and sustainable energy reviews, 42</td></tr><tr><td>Year:</td><td>2015</td></tr></table>"	https://doi.org/10.1016/j.rser.2014.11.044	0.3874	-0.7137	28	4	87	4.5305	2015	87	4.5305
7134	navabi (2015)	"<table><tr><td>Authors:</td><td>navabi, reza; abedi, sajjad; hosseinian, seyed hossein; pal, ranadip</td></tr><tr><td>Title:</td><td>on the fast convergence modeling and accurate calculation of pv output energy for operation and planning studies</td></tr><tr><td>Source:</td><td>energy conversion and management, 89</td></tr><tr><td>Year:</td><td>2015</td></tr></table>"	https://doi.org/10.1016/j.enconman.2014.09.070	0.4085	-0.2266	27	4	24	1.2498	2015	24	1.2498
7150	kessaissia (2015)	"<table><tr><td>Authors:</td><td>kessaissia, f. z.; zegaoui, a.; arab, a. hadj; loukarfi, l.; aillerie, m.</td></tr><tr><td>Title:</td><td>comparison of two pv modules technologies using analytical and experimental methods</td></tr><tr><td>Source:</td><td>energy procedia, 74</td></tr><tr><td>Year:</td><td>2015</td></tr></table>"	https://doi.org/10.1016/j.egypro.2015.07.635	0.2959	-0.2427	35	3	6	0.3125	2015	6	0.3125
7169	batzelis (2015)	"<table><tr><td>Authors:</td><td>batzelis, efstratios i.; georgilakis, pavlos s.; papathanassiou, stavros a.</td></tr><tr><td>Title:</td><td>energy models for photovoltaic systems under partial shading conditions: a comprehensive review</td></tr><tr><td>Source:</td><td>iet renewable power generation, 9</td></tr><tr><td>Year:</td><td>2015</td></tr></table>"	https://doi.org/10.1049/iet-rpg.2014.0207	-0.4482	1.0873	7	1	35	1.8226	2015	35	1.8226
7170	yilmaz (2015)	"<table><tr><td>Authors:</td><td>yilmaz, saban; ozcalik, hasan riza; aksu, mustafa; karapinar, celebi</td></tr><tr><td>Title:</td><td>dynamic simulation of a pv-diesel-battery hybrid plant for off grid electricity supply</td></tr><tr><td>Source:</td><td>energy procedia, 75</td></tr><tr><td>Year:</td><td>2015</td></tr></table>"	https://doi.org/10.1016/j.egypro.2015.07.396	1.1054	0.1282	4	1	17	0.8853	2015	17	0.8853
7189	satchwell (2015)	"<table><tr><td>Authors:</td><td>satchwell, andrew; mills, andrew; barbose, galen</td></tr><tr><td>Title:</td><td>regulatory and ratemaking approaches to mitigate financial impacts of net-metered pv on utilities and ratepayers</td></tr><tr><td>Source:</td><td>energy policy, 85</td></tr><tr><td>Year:</td><td>2015</td></tr></table>"	https://doi.org/10.1016/j.enpol.2015.05.019	-1.4195	-0.4572	1	1	26	1.354	2015	26	1.354
7200	hu (2015)	"<table><tr><td>Authors:</td><td>hu, tao; zheng, minghui; tan, jianjun; zhu, li; miao, wang</td></tr><tr><td>Title:</td><td>intelligent photovoltaic monitoring based on solar irradiance big data and wireless sensor networks</td></tr><tr><td>Source:</td><td>ad hoc networks, 35</td></tr><tr><td>Year:</td><td>2015</td></tr></table>"	https://doi.org/10.1016/j.adhoc.2015.07.004	-0.3102	0.5834	12	1	28	1.4581	2015	28	1.4581
7217	maleki (2015)	"<table><tr><td>Authors:</td><td>maleki, akbar; pourfayaz, fathollah</td></tr><tr><td>Title:</td><td>sizing of stand-alone photovoltaic/wind/diesel system with battery and fuel cell storage devices by harmony search algorithm</td></tr><tr><td>Source:</td><td>journal of energy storage, 2</td></tr><tr><td>Year:</td><td>2015</td></tr></table>"	https://doi.org/10.1016/j.est.2015.05.006	1.2967	0.2663	3	2	78	4.0619	2015	78	4.0619
7221	bensmail (2015)	"<table><tr><td>Authors:</td><td>bensmail, samia; rekioua, djamila; azzi, halim</td></tr><tr><td>Title:</td><td>study of hybrid photovoltaic/fuel cell system for stand-alone applications</td></tr><tr><td>Source:</td><td>international journal of hydrogen energy, 40</td></tr><tr><td>Year:</td><td>2015</td></tr></table>"	https://doi.org/10.1016/j.ijhydene.2015.04.013	1.3194	0.2548	3	1	30	1.5623	2015	30	1.5623
7227	moshövel (2015)	"<table><tr><td>Authors:</td><td>moshövel, janina; kairies, kai philipp; magnor, dirk; leuthold, matthias; bost, mark; gährs, swantje; szczechowicz, eva; cramer, moritz; sauer, dirk uwe</td></tr><tr><td>Title:</td><td>analysis of the maximal possible grid relief from pv-peak-power impacts by using storage systems for increased self-consumption</td></tr><tr><td>Source:</td><td>applied energy, 137</td></tr><tr><td>Year:</td><td>2015</td></tr></table>"	https://doi.org/10.1016/j.apenergy.2014.07.021	-1.3426	-0.4582	20	7	120	6.249	2015	120	6.249
7229	stenzel (2015)	"<table><tr><td>Authors:</td><td>stenzel, peter; linssen, jochen; fleer, johannes</td></tr><tr><td>Title:</td><td>impact of different load profiles on cost optimal system designs for battery supported pv systems</td></tr><tr><td>Source:</td><td>energy procedia, 75</td></tr><tr><td>Year:</td><td>2015</td></tr></table>"	https://doi.org/10.1016/j.egypro.2015.07.165	-1.3402	-0.4642	20	1	11	0.5728	2015	11	0.5728
7257	da silva fonseca (2015)	"<table><tr><td>Authors:</td><td>da silva fonseca, joao gari; oozeki, takashi; ohtake, hideaki; takashima, takumi; kazuhiko, ogimoto</td></tr><tr><td>Title:</td><td>on the use of maximum likelihood and input data similarity to obtain prediction intervals for forecasts of photovoltaic power generation</td></tr><tr><td>Source:</td><td>journal of electrical engineering and technology, 10</td></tr><tr><td>Year:</td><td>2015</td></tr></table>"	https://doi.org/10.5370/jeet.2015.10.3.1342	-0.0449	0.1779	30	1	23	1.1977	2015	23	1.1977
7258	satchwell (2015a)	"<table><tr><td>Authors:</td><td>satchwell, andrew; mills, andrew; barbose, galen</td></tr><tr><td>Title:</td><td>quantifying the financial impacts of net-metered pv on utilities and ratepayers</td></tr><tr><td>Source:</td><td>energy policy, 80</td></tr><tr><td>Year:</td><td>2015</td></tr></table>"	https://doi.org/10.1016/j.enpol.2015.01.043	-1.4227	-0.4581	1	1	31	1.6143	2015	31	1.6143
7306	jacob (2015)	"<table><tr><td>Authors:</td><td>jacob, basil; balasubramanian, karthik; babu t, sudhakar; azharuddin, s. mohammed; rajasekar, n.</td></tr><tr><td>Title:</td><td>solar pv modelling and parameter extraction using artificial immune system</td></tr><tr><td>Source:</td><td>energy procedia, 75</td></tr><tr><td>Year:</td><td>2015</td></tr></table>"	https://doi.org/10.1016/j.egypro.2015.07.375	0.4768	-0.0946	2	1	28	1.4581	2015	28	1.4581
7323	shah (2015a)	"<table><tr><td>Authors:</td><td>shah, rakibuzzaman; mithulananthan, n.; bansal, r. c.; ramachandaramurthy, v. k.</td></tr><tr><td>Title:</td><td>a review of key power system stability challenges for large-scale pv integration</td></tr><tr><td>Source:</td><td>renewable and sustainable energy reviews, 41</td></tr><tr><td>Year:</td><td>2015</td></tr></table>"	https://doi.org/10.1016/j.rser.2014.09.027	1.3306	0.2601	3	2	162	8.4362	2015	162	8.4362
7329	torreglosa (2015)	"<table><tr><td>Authors:</td><td>torreglosa, juan p.; garcía, pablo; fernández, luis m.; jurado, francisco</td></tr><tr><td>Title:</td><td>energy dispatching based on predictive controller of an off-grid wind turbine/photovoltaic/hydrogen/battery hybrid system</td></tr><tr><td>Source:</td><td>renewable energy, 74</td></tr><tr><td>Year:</td><td>2015</td></tr></table>"	https://doi.org/10.1016/j.renene.2014.08.010	1.2697	0.2307	3	4	59	3.0724	2015	59	3.0724
7348	wang (2015a)	"<table><tr><td>Authors:</td><td>wang, fei; zhen, zhao; mi, zengqiang; sun, hongbin; su, shi; yang, guang</td></tr><tr><td>Title:</td><td>solar irradiance feature extraction and support vector machines based weather status pattern recognition model for short-term photovoltaic power forecasting</td></tr><tr><td>Source:</td><td>energy and buildings, 86</td></tr><tr><td>Year:</td><td>2015</td></tr></table>"	https://doi.org/10.1016/j.enbuild.2014.10.002	-0.2087	0.1831	8	8	111	5.7803	2015	111	5.7803
7372	chergui (2015)	"<table><tr><td>Authors:</td><td>chergui, mi; benaissa, mo</td></tr><tr><td>Title:</td><td>strategy photovoltaic pumping system in scattered area</td></tr><tr><td>Source:</td><td>2015 international conference on renewable energy research and applications, icrera 2015, nan</td></tr><tr><td>Year:</td><td>2015</td></tr></table>"	https://doi.org/10.1109/icrera.2015.7418710	0.7109	-0.372	6	1	6	0.3125	2015	6	0.3125
7376	ma (2015)	"<table><tr><td>Authors:</td><td>ma, tao; yang, hongxing; lu, lin; peng, jinqing</td></tr><tr><td>Title:</td><td>pumped storage-based standalone photovoltaic power generation system: modeling and techno-economic optimization</td></tr><tr><td>Source:</td><td>applied energy, 137</td></tr><tr><td>Year:</td><td>2015</td></tr></table>"	https://doi.org/10.1016/j.apenergy.2014.06.005	-0.108	0.2683	25	1	176	9.1652	2015	176	9.1652
7388	ondeck (2015)	"<table><tr><td>Authors:</td><td>ondeck, abigail d.; edgar, thomas f.; baldea, michael</td></tr><tr><td>Title:</td><td>optimal operation of a residential district-level combined photovoltaic/natural gas power and cooling system</td></tr><tr><td>Source:</td><td>applied energy, 156</td></tr><tr><td>Year:</td><td>2015</td></tr></table>"	https://doi.org/10.1016/j.apenergy.2015.06.045	0.3916	-0.7522	28	1	48	2.4996	2015	48	2.4996
7408	guinot (2015)	"<table><tr><td>Authors:</td><td>guinot, benjamin; champel, bénédicte; montignac, florent; lemaire, elisabeth; vannucci, didier; sailler, sebastien; bultel, yann</td></tr><tr><td>Title:</td><td>techno-economic study of a pv-hydrogen-battery hybrid system for off-grid power supply: impact of performances' ageing on optimal system sizing and competitiveness</td></tr><tr><td>Source:</td><td>international journal of hydrogen energy, 40</td></tr><tr><td>Year:</td><td>2015</td></tr></table>"	https://doi.org/10.1016/j.ijhydene.2014.11.007	1.3637	0.2375	21	1	46	2.3955	2015	46	2.3955
7445	vogt (2015)	"<table><tr><td>Authors:</td><td>vogt, malte r.; holst, hendrik; winter, matthias; brendel, rolf; altermatt, pietro p.</td></tr><tr><td>Title:</td><td>numerical modeling of c-si pv modules by coupling the semiconductor with the thermal conduction, convection and radiation equations</td></tr><tr><td>Source:</td><td>energy procedia, 77</td></tr><tr><td>Year:</td><td>2015</td></tr></table>"	https://doi.org/10.1016/j.egypro.2015.07.030	-0.5094	-0.5874	13	1	17	0.8853	2015	17	0.8853
7481	el tayyan (2015)	"<table><tr><td>Authors:</td><td>el tayyan, ahmed a.</td></tr><tr><td>Title:</td><td>an approach to extract the parameters of solar cells from their illuminated i - v curves using the lambert w function</td></tr><tr><td>Source:</td><td>turkish journal of physics, 39</td></tr><tr><td>Year:</td><td>2015</td></tr></table>"	https://doi.org/10.3906/fiz-1309-7	0.294	-0.0911	9	2	21	1.0936	2015	21	1.0936
7548	zhang (2014)	"<table><tr><td>Authors:</td><td>zhang, jun; liu, jiahong; campana, pietro elia; zhang, ruiqiang; yan, jinyue; gao, xuerui</td></tr><tr><td>Title:</td><td>model of evapotranspiration and groundwater level based on photovoltaic water pumping system</td></tr><tr><td>Source:</td><td>applied energy, 136</td></tr><tr><td>Year:</td><td>2014</td></tr></table>"	https://doi.org/10.1016/j.apenergy.2014.05.045	0.7097	-0.3747	6	1	15	1.0512	2014	15	1.0512
7574	amrouche (2014)	"<table><tr><td>Authors:</td><td>amrouche, badia; le pivert, xavier</td></tr><tr><td>Title:</td><td>artificial neural network based daily local forecasting for global solar radiation</td></tr><tr><td>Source:</td><td>applied energy, 130</td></tr><tr><td>Year:</td><td>2014</td></tr></table>"	https://doi.org/10.1016/j.apenergy.2014.05.055	-0.3319	0.3651	14	6	114	7.9893	2014	114	7.9893
7580	mokrani (2014)	"<table><tr><td>Authors:</td><td>mokrani, zahra; rekioua, djamila; rekioua, toufik</td></tr><tr><td>Title:</td><td>modeling, control and power management of hybrid photovoltaic fuel cells with battery bank supplying electric vehicle</td></tr><tr><td>Source:</td><td>international journal of hydrogen energy, 39</td></tr><tr><td>Year:</td><td>2014</td></tr></table>"	https://doi.org/10.1016/j.ijhydene.2014.03.215	1.3189	0.2583	3	1	55	3.8545	2014	55	3.8545
7581	mezzai (2014)	"<table><tr><td>Authors:</td><td>mezzai, n.; rekioua, d.; rekioua, t.; mohammedi, a.; idjdarane, k.; bacha, s.</td></tr><tr><td>Title:</td><td>modeling of hybrid photovoltaic/wind/fuel cells power system</td></tr><tr><td>Source:</td><td>international journal of hydrogen energy, 39</td></tr><tr><td>Year:</td><td>2014</td></tr></table>"	https://doi.org/10.1016/j.ijhydene.2014.06.015	1.3177	0.2727	3	3	57	3.9947	2014	57	3.9947
7597	smith (2014)	"<table><tr><td>Authors:</td><td>smith, christopher j.; forster, piers m.; crook, rolf</td></tr><tr><td>Title:</td><td>global analysis of photovoltaic energy output enhanced by phase change material cooling</td></tr><tr><td>Source:</td><td>applied energy, 126</td></tr><tr><td>Year:</td><td>2014</td></tr></table>"	https://doi.org/10.1016/j.apenergy.2014.03.083	0.7018	-0.3223	6	2	79	5.5365	2014	79	5.5365
7600	oliva (2014)	"<table><tr><td>Authors:</td><td>oliva, diego; cuevas, erik; pajares, gonzalo</td></tr><tr><td>Title:</td><td>parameter identification of solar cells using artificial bee colony optimization</td></tr><tr><td>Source:</td><td>energy, 72</td></tr><tr><td>Year:</td><td>2014</td></tr></table>"	https://doi.org/10.1016/j.energy.2014.05.011	0.4408	-0.1654	2	7	140	9.8115	2014	140	9.8115
7609	xu (2014)	"<table><tr><td>Authors:</td><td>xu, yonghai; kong, xiangyu; zeng, yawen; tao, shun; xiao, xiangning</td></tr><tr><td>Title:</td><td>a modeling method for photovoltaic cells using explicit equations and optimization algorithm</td></tr><tr><td>Source:</td><td>international journal of electrical power and energy systems, 59</td></tr><tr><td>Year:</td><td>2014</td></tr></table>"	https://doi.org/10.1016/j.ijepes.2014.01.017	0.2201	-0.1464	16	2	19	1.3316	2014	19	1.3316
7618	mahjoubi (2014)	"<table><tr><td>Authors:</td><td>mahjoubi, ammar; mechlouch, ridha fethi; mahdhaoui, belgacem; ben brahim, ammar</td></tr><tr><td>Title:</td><td>real-time analytical model for predicting the cell temperature modules of photovoltaic water pumping systems</td></tr><tr><td>Source:</td><td>sustainable energy technologies and assessments, 6</td></tr><tr><td>Year:</td><td>2014</td></tr></table>"	https://doi.org/10.1016/j.seta.2014.01.009	0.3655	-0.1944	17	1	9	0.6307	2014	9	0.6307
7619	kaldellis (2014)	"<table><tr><td>Authors:</td><td>kaldellis, john k.; kapsali, marina; kavadias, kosmas a.</td></tr><tr><td>Title:</td><td>temperature and wind speed impact on the efficiency of pv installations. experience obtained from outdoor measurements in greece</td></tr><tr><td>Source:</td><td>renewable energy, 66</td></tr><tr><td>Year:</td><td>2014</td></tr></table>"	https://doi.org/10.1016/j.renene.2013.12.041	-0.1003	-0.0182	24	2	98	6.868	2014	98	6.868
